sample_id,dataset_origin,audio_file,audio_path,transcript,emotion_label,depression_score
SAM_00175,Zenodo,f73-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f73-03-05-18.wav,Vocal recording sample,neutral,
SAM_00176,Zenodo,d38-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d38-02-05-18.wav,Vocal recording sample,neutral,
SAM_00177,Zenodo,sr36-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr36-06-05-18.wav,Vocal recording sample,neutral,
SAM_00178,Zenodo,f99-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f99-03-05-18.wav,Vocal recording sample,neutral,
SAM_00179,Zenodo,d33-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d33-02-05-18.wav,Vocal recording sample,neutral,
SAM_00180,Zenodo,f12-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f12-03-05-18.wav,Vocal recording sample,neutral,
SAM_00181,Zenodo,s38-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s38-05-05-18.wav,Vocal recording sample,neutral,
SAM_00182,Zenodo,sr33-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr33-06-05-18.wav,Vocal recording sample,neutral,
SAM_00183,Zenodo,s32-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s32-05-05-18.wav,Vocal recording sample,neutral,
SAM_00184,Zenodo,a21-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a21-01-05-18.wav,Vocal recording sample,neutral,
SAM_00185,Zenodo,h68-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h68-04-05-18.wav,Vocal recording sample,neutral,
SAM_00186,Zenodo,d75-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d75-02-05-18.wav,Vocal recording sample,neutral,
SAM_00187,Zenodo,s67-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s67-05-05-18.wav,Vocal recording sample,neutral,
SAM_00188,Zenodo,h39-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h39-04-05-18.wav,Vocal recording sample,neutral,
SAM_00189,Zenodo,sr31-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr31-06-05-18.wav,Vocal recording sample,neutral,
SAM_00190,Zenodo,f39-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f39-03-05-18.wav,Vocal recording sample,neutral,
SAM_00191,Zenodo,h28-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h28-04-05-18.wav,Vocal recording sample,neutral,
SAM_00192,Zenodo,sr83-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr83-06-05-18.wav,Vocal recording sample,neutral,
SAM_00193,Zenodo,a3-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a3-01-05-18.wav,Vocal recording sample,neutral,
SAM_00194,Zenodo,a36-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a36-01-05-18.wav,Vocal recording sample,neutral,
SAM_00195,Zenodo,f84-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f84-03-05-18.wav,Vocal recording sample,neutral,
SAM_00196,Zenodo,h98-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h98-04-05-18.wav,Vocal recording sample,neutral,
SAM_00197,Zenodo,d12-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d12-02-05-18.wav,Vocal recording sample,neutral,
SAM_00198,Zenodo,f3-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f3-03-05-18.wav,Vocal recording sample,neutral,
SAM_00199,Zenodo,h1-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h1-04-05-18.wav,Vocal recording sample,neutral,
SAM_00200,Zenodo,a20-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a20-01-05-18.wav,Vocal recording sample,neutral,
SAM_00201,Zenodo,a51-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a51-01-05-18.wav,Vocal recording sample,neutral,
SAM_00202,Zenodo,h82-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h82-04-05-18.wav,Vocal recording sample,neutral,
SAM_00203,Zenodo,h92-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h92-04-05-18.wav,Vocal recording sample,neutral,
SAM_00204,Zenodo,h88-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h88-04-05-18.wav,Vocal recording sample,neutral,
SAM_00205,Zenodo,h70-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h70-04-05-18.wav,Vocal recording sample,neutral,
SAM_00206,Zenodo,a12-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a12-01-05-18.wav,Vocal recording sample,neutral,
SAM_00207,Zenodo,f94-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f94-03-05-18.wav,Vocal recording sample,neutral,
SAM_00208,Zenodo,sr79-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr79-06-05-18.wav,Vocal recording sample,neutral,
SAM_00209,Zenodo,s51-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s51-05-05-18.wav,Vocal recording sample,neutral,
SAM_00210,Zenodo,h5-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h5-04-05-18.wav,Vocal recording sample,neutral,
SAM_00211,Zenodo,f44-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f44-03-05-18.wav,Vocal recording sample,neutral,
SAM_00212,Zenodo,d17-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d17-02-05-18.wav,Vocal recording sample,neutral,
SAM_00213,Zenodo,d25-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d25-02-05-18.wav,Vocal recording sample,neutral,
SAM_00214,Zenodo,a46-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a46-01-05-18.wav,Vocal recording sample,neutral,
SAM_00215,Zenodo,sr10-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr10-06-05-18.wav,Vocal recording sample,neutral,
SAM_00216,Zenodo,d10-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d10-02-05-18.wav,Vocal recording sample,neutral,
SAM_00217,Zenodo,f79-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f79-03-05-18.wav,Vocal recording sample,neutral,
SAM_00218,Zenodo,a44-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a44-01-05-18.wav,Vocal recording sample,neutral,
SAM_00219,Zenodo,f21-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f21-03-05-18.wav,Vocal recording sample,neutral,
SAM_00220,Zenodo,a99-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a99-01-05-18.wav,Vocal recording sample,neutral,
SAM_00221,Zenodo,h15-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h15-04-05-18.wav,Vocal recording sample,neutral,
SAM_00222,Zenodo,f87-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f87-03-05-18.wav,Vocal recording sample,neutral,
SAM_00223,Zenodo,d34-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d34-02-05-18.wav,Vocal recording sample,neutral,
SAM_00224,Zenodo,d1-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d1-02-05-18.wav,Vocal recording sample,neutral,
SAM_00225,Zenodo,h95-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h95-04-05-18.wav,Vocal recording sample,neutral,
SAM_00226,Zenodo,h96-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h96-04-05-18.wav,Vocal recording sample,neutral,
SAM_00227,Zenodo,a34-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a34-01-05-18.wav,Vocal recording sample,neutral,
SAM_00228,Zenodo,f45-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f45-03-05-18.wav,Vocal recording sample,neutral,
SAM_00229,Zenodo,d61-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d61-02-05-18.wav,Vocal recording sample,neutral,
SAM_00230,Zenodo,d40-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d40-02-05-18.wav,Vocal recording sample,neutral,
SAM_00231,Zenodo,f91-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f91-03-05-18.wav,Vocal recording sample,neutral,
SAM_00232,Zenodo,s3-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s3-05-05-18.wav,Vocal recording sample,neutral,
SAM_00233,Zenodo,h48-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h48-04-05-18.wav,Vocal recording sample,neutral,
SAM_00234,Zenodo,s10-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s10-05-05-18.wav,Vocal recording sample,neutral,
SAM_00235,Zenodo,a56-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a56-01-05-18.wav,Vocal recording sample,neutral,
SAM_00236,Zenodo,f53-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f53-03-05-18.wav,Vocal recording sample,neutral,
SAM_00237,Zenodo,sr56-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr56-06-05-18.wav,Vocal recording sample,neutral,
SAM_00238,Zenodo,f29-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f29-03-05-18.wav,Vocal recording sample,neutral,
SAM_00239,Zenodo,h26-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h26-04-05-18.wav,Vocal recording sample,neutral,
SAM_00240,Zenodo,f89-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f89-03-05-18.wav,Vocal recording sample,neutral,
SAM_00241,Zenodo,s12-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s12-05-05-18.wav,Vocal recording sample,neutral,
SAM_00242,Zenodo,sr47-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr47-06-05-18.wav,Vocal recording sample,neutral,
SAM_00243,Zenodo,sr88-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr88-06-05-18.wav,Vocal recording sample,neutral,
SAM_00244,Zenodo,h17-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h17-04-05-18.wav,Vocal recording sample,neutral,
SAM_00245,Zenodo,s72-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s72-05-05-18.wav,Vocal recording sample,neutral,
SAM_00246,Zenodo,a15-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a15-01-05-18.wav,Vocal recording sample,neutral,
SAM_00247,Zenodo,f7-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f7-03-05-18.wav,Vocal recording sample,neutral,
SAM_00248,Zenodo,s76-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s76-05-05-18.wav,Vocal recording sample,neutral,
SAM_00249,Zenodo,f70-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f70-03-05-18.wav,Vocal recording sample,neutral,
SAM_00250,Zenodo,s16-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s16-05-05-18.wav,Vocal recording sample,neutral,
SAM_00251,Zenodo,d72-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d72-02-05-18.wav,Vocal recording sample,neutral,
SAM_00252,Zenodo,a63-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a63-01-05-18.wav,Vocal recording sample,neutral,
SAM_00253,Zenodo,f67-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f67-03-05-18.wav,Vocal recording sample,neutral,
SAM_00254,Zenodo,f56-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f56-03-05-18.wav,Vocal recording sample,neutral,
SAM_00255,Zenodo,d4-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d4-02-05-18.wav,Vocal recording sample,neutral,
SAM_00256,Zenodo,h106-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h106-04-05-18.wav,Vocal recording sample,neutral,
SAM_00257,Zenodo,f11-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f11-03-05-18.wav,Vocal recording sample,neutral,
SAM_00258,Zenodo,f100-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f100-03-05-18.wav,Vocal recording sample,neutral,
SAM_00259,Zenodo,f65-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f65-03-05-18.wav,Vocal recording sample,neutral,
SAM_00260,Zenodo,f82-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f82-03-05-18.wav,Vocal recording sample,neutral,
SAM_00261,Zenodo,s69-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s69-05-05-18.wav,Vocal recording sample,neutral,
SAM_00262,Zenodo,a42-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a42-01-05-18.wav,Vocal recording sample,neutral,
SAM_00263,Zenodo,d70-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d70-02-05-18.wav,Vocal recording sample,neutral,
SAM_00264,Zenodo,s62-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s62-05-05-18.wav,Vocal recording sample,neutral,
SAM_00265,Zenodo,s57-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s57-05-05-18.wav,Vocal recording sample,neutral,
SAM_00266,Zenodo,a41-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a41-01-05-18.wav,Vocal recording sample,neutral,
SAM_00267,Zenodo,s73-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s73-05-05-18.wav,Vocal recording sample,neutral,
SAM_00268,Zenodo,f13-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f13-03-05-18.wav,Vocal recording sample,neutral,
SAM_00269,Zenodo,a55-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a55-01-05-18.wav,Vocal recording sample,neutral,
SAM_00270,Zenodo,d98-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d98-02-05-18.wav,Vocal recording sample,neutral,
SAM_00271,Zenodo,h61-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h61-04-05-18.wav,Vocal recording sample,neutral,
SAM_00272,Zenodo,f49-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f49-03-05-18.wav,Vocal recording sample,neutral,
SAM_00273,Zenodo,d76-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d76-02-05-18.wav,Vocal recording sample,neutral,
SAM_00274,Zenodo,d78-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d78-02-05-18.wav,Vocal recording sample,neutral,
SAM_00275,Zenodo,d39-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d39-02-05-18.wav,Vocal recording sample,neutral,
SAM_00276,Zenodo,s44-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s44-05-05-18.wav,Vocal recording sample,neutral,
SAM_00277,Zenodo,s75-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s75-05-05-18.wav,Vocal recording sample,neutral,
SAM_00278,Zenodo,f33-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f33-03-05-18.wav,Vocal recording sample,neutral,
SAM_00279,Zenodo,s60-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s60-05-05-18.wav,Vocal recording sample,neutral,
SAM_00280,Zenodo,sr103-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr103-06-05-18.wav,Vocal recording sample,neutral,
SAM_00281,Zenodo,sr45-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr45-06-05-18.wav,Vocal recording sample,neutral,
SAM_00282,Zenodo,sr6-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr6-06-05-18.wav,Vocal recording sample,neutral,
SAM_00283,Zenodo,s70-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s70-05-05-18.wav,Vocal recording sample,neutral,
SAM_00284,Zenodo,a40-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a40-01-05-18.wav,Vocal recording sample,neutral,
SAM_00285,Zenodo,h59-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h59-04-05-18.wav,Vocal recording sample,neutral,
SAM_00286,Zenodo,sr93-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr93-06-05-18.wav,Vocal recording sample,neutral,
SAM_00287,Zenodo,s39-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s39-05-05-18.wav,Vocal recording sample,neutral,
SAM_00288,Zenodo,h64-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h64-04-05-18.wav,Vocal recording sample,neutral,
SAM_00289,Zenodo,s64-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s64-05-05-18.wav,Vocal recording sample,neutral,
SAM_00290,Zenodo,h22-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h22-04-05-18.wav,Vocal recording sample,neutral,
SAM_00291,Zenodo,sr3-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr3-06-05-18.wav,Vocal recording sample,neutral,
SAM_00292,Zenodo,d60-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d60-02-05-18.wav,Vocal recording sample,neutral,
SAM_00293,Zenodo,f34-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f34-03-05-18.wav,Vocal recording sample,neutral,
SAM_00294,Zenodo,h65-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h65-04-05-18.wav,Vocal recording sample,neutral,
SAM_00295,Zenodo,d32-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d32-02-05-18.wav,Vocal recording sample,neutral,
SAM_00296,Zenodo,a70-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a70-01-05-18.wav,Vocal recording sample,neutral,
SAM_00297,Zenodo,h50-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h50-04-05-18.wav,Vocal recording sample,neutral,
SAM_00298,Zenodo,f35-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f35-03-05-18.wav,Vocal recording sample,neutral,
SAM_00299,Zenodo,a17-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a17-01-05-18.wav,Vocal recording sample,neutral,
SAM_00300,Zenodo,f62-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f62-03-05-18.wav,Vocal recording sample,neutral,
SAM_00301,Zenodo,s77-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s77-05-05-18.wav,Vocal recording sample,neutral,
SAM_00302,Zenodo,h40-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h40-04-05-18.wav,Vocal recording sample,neutral,
SAM_00303,Zenodo,d48-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d48-02-05-18.wav,Vocal recording sample,neutral,
SAM_00304,Zenodo,f23-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f23-03-05-18.wav,Vocal recording sample,neutral,
SAM_00305,Zenodo,f90-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f90-03-05-18.wav,Vocal recording sample,neutral,
SAM_00306,Zenodo,sr35-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr35-06-05-18.wav,Vocal recording sample,neutral,
SAM_00307,Zenodo,d96-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d96-02-05-18.wav,Vocal recording sample,neutral,
SAM_00308,Zenodo,f55-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f55-03-05-18.wav,Vocal recording sample,neutral,
SAM_00309,Zenodo,sr43-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr43-06-05-18.wav,Vocal recording sample,neutral,
SAM_00310,Zenodo,f57-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f57-03-05-18.wav,Vocal recording sample,neutral,
SAM_00311,Zenodo,d9-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d9-02-05-18.wav,Vocal recording sample,neutral,
SAM_00312,Zenodo,d93-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d93-02-05-18.wav,Vocal recording sample,neutral,
SAM_00313,Zenodo,h43-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h43-04-05-18.wav,Vocal recording sample,neutral,
SAM_00314,Zenodo,sr12-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr12-06-05-18.wav,Vocal recording sample,neutral,
SAM_00315,Zenodo,a22-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a22-01-05-18.wav,Vocal recording sample,neutral,
SAM_00316,Zenodo,h55-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h55-04-05-18.wav,Vocal recording sample,neutral,
SAM_00317,Zenodo,f101-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f101-03-05-18.wav,Vocal recording sample,neutral,
SAM_00318,Zenodo,f5-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f5-03-05-18.wav,Vocal recording sample,neutral,
SAM_00319,Zenodo,s78-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s78-05-05-18.wav,Vocal recording sample,neutral,
SAM_00320,Zenodo,d52-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d52-02-05-18.wav,Vocal recording sample,neutral,
SAM_00321,Zenodo,a1-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a1-01-05-18.wav,Vocal recording sample,neutral,
SAM_00322,Zenodo,sr21-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr21-06-05-18.wav,Vocal recording sample,neutral,
SAM_00323,Zenodo,sr39-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr39-06-05-18.wav,Vocal recording sample,neutral,
SAM_00324,Zenodo,f36-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f36-03-05-18.wav,Vocal recording sample,neutral,
SAM_00325,Zenodo,d5-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d5-02-05-18.wav,Vocal recording sample,neutral,
SAM_00326,Zenodo,a54-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a54-01-05-18.wav,Vocal recording sample,neutral,
SAM_00327,Zenodo,f60-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f60-03-05-18.wav,Vocal recording sample,neutral,
SAM_00328,Zenodo,s82-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s82-05-05-18.wav,Vocal recording sample,neutral,
SAM_00329,Zenodo,f4-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f4-03-05-18.wav,Vocal recording sample,neutral,
SAM_00330,Zenodo,a73-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a73-01-05-18.wav,Vocal recording sample,neutral,
SAM_00331,Zenodo,sr107-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr107-06-05-18.wav,Vocal recording sample,neutral,
SAM_00332,Zenodo,f81-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f81-03-05-18.wav,Vocal recording sample,neutral,
SAM_00333,Zenodo,h100-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h100-04-05-18.wav,Vocal recording sample,neutral,
SAM_00334,Zenodo,a83-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a83-01-05-18.wav,Vocal recording sample,neutral,
SAM_00335,Zenodo,sr95-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr95-06-05-18.wav,Vocal recording sample,neutral,
SAM_00336,Zenodo,s93-05-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/s93-05-05-18.wav,Vocal recording sample,neutral,
SAM_00337,Zenodo,sr32-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr32-06-05-18.wav,Vocal recording sample,neutral,
SAM_00338,Zenodo,f10-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f10-03-05-18.wav,Vocal recording sample,neutral,
SAM_00339,Zenodo,d13-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d13-02-05-18.wav,Vocal recording sample,neutral,
SAM_00340,Zenodo,f19-03-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/f19-03-05-18.wav,Vocal recording sample,neutral,
SAM_00341,Zenodo,d29-02-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/d29-02-05-18.wav,Vocal recording sample,neutral,
SAM_00342,Zenodo,h18-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h18-04-05-18.wav,Vocal recording sample,neutral,
SAM_00343,Zenodo,a26-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a26-01-05-18.wav,Vocal recording sample,neutral,
SAM_00344,Zenodo,sr54-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr54-06-05-18.wav,Vocal recording sample,neutral,
SAM_00345,Zenodo,h93-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h93-04-05-18.wav,Vocal recording sample,neutral,
SAM_00346,Zenodo,a47-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a47-01-05-18.wav,Vocal recording sample,neutral,
SAM_00347,Zenodo,h81-04-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/h81-04-05-18.wav,Vocal recording sample,neutral,
SAM_00348,Zenodo,a91-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a91-01-05-18.wav,Vocal recording sample,neutral,
SAM_00349,Zenodo,sr81-06-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/sr81-06-05-18.wav,Vocal recording sample,neutral,
SAM_00350,Zenodo,a88-01-05-18.wav,zenodo_16210020/SITB-OSED/Actor_2Phulbani/a88-01-05-18.wav,Vocal recording sample,neutral,
